"date","indexP","indexPlower","indexPupper","indexPsmooth7","indexPsmooth15","indexPsmooth30","indexPsmooth60"
"2014-02-12","0.929332402376597","0.26316793615562","1.89777522068735",0.930773896982006,0.94200292579062,0.972633543566974,1.02299125928091
"2014-02-13","0.924116609960672","0.25549561306631","1.89798972943569",0.930677696171706,0.940502362942345,0.976103815193763,1.02389419614097
"2014-02-14","0.917870207839237","0.251290624084431","1.89238746783297",0.931909087164477,0.941223916757194,0.980135554565104,1.02535429311951
"2014-02-15","0.934142168081252","0.266808755219566","1.90284340071943",0.933067852441934,0.94392440105686,0.98362746207622,1.02731829669181
"2014-02-16","0.942901011154244","0.274194692550533","1.9027159888835",0.934856842322014,0.948325397744065,0.986578116652,1.02967143344249
"2014-02-17","0.94278074254309","0.278479954838931","1.89172577413604",0.939363406049461,0.954032238446084,0.988879148395195,1.03236584300742
"2014-02-18","0.940331825138443","0.279257395520008","1.88295859355049",0.947901190589951,0.960949074860289,0.990358423334368,1.03561495131293
"2014-02-19","0.941855331537163","0.283631802842226","1.87624686659704",0.956166412468534,0.969167177288252,0.991527451182804,1.0387958495108
"2014-02-20","0.955662556052797","0.29759689338288","1.88274245954437",0.966651810876099,0.97885942674749,0.994040993561416,1.04150852791196
"2014-02-21","0.977634699622668","0.311826303904074","1.89408760410995",0.978994137278033,0.990007345645303,0.997756022406727,1.0437331165754
"2014-02-22","0.991998721231332","0.324544871667903","1.91308419274822",0.992934383944936,1.00220052047666,1.00212900271624,1.0457580881634
"2014-02-23","1.0162988000072","0.335656709650012","1.92653223464519",1.00916819438473,1.01252853071466,1.00619318958109,1.04799925994074
"2014-02-24","1.02917702735663","0.338860707625734","1.93960719710429",1.02617584984364,1.02135301894153,1.01120920673121,1.0508117719164
"2014-02-25","1.03791355180677","0.340972466351985","1.94821283921931",1.04241880610152,1.0289102477069,1.01709213668733,1.05410751244035
"2014-02-26","1.05549200461569","0.345851372941542","1.96700960404433",1.05795725025557,1.03532119953367,1.02339203058514,1.05751662156297
"2014-02-27","1.07471614426517","0.350829785206612","1.99854984102285",1.06835203906185,1.04105197657499,1.03044112436229,1.06115818380274
"2014-02-28","1.09133539342786","0.354633612250112","2.00688351867988",1.07493651151909,1.04757962418049,1.03863592381872,1.065451425319
"2014-03-01","1.10076783030966","0.356819662822047","2.02314349075203",1.07754017183578,1.05428812805626,1.04788275492272,1.07030172788981
"2014-03-02","1.08906232165115","0.354412731529232","2.00464852477774",1.07482647153927,1.06033360437562,1.05687110438914,1.07559438001182
"2014-03-03","1.07526833455732","0.351352061036349","1.99667661845322",1.06812659195237,1.06406098141812,1.06585438236059,1.08127347646653
"2014-03-04","1.05613917402359","0.347436700132691","1.97807238593575",1.06273257433914,1.06838617501634,1.07556452564391,1.08730833836805
"2014-03-05","1.03649610254012","0.343224369045061","1.96479211643826",1.05951749254622,1.07323519851438,1.08644935772342,1.09404512096296
"2014-03-06","1.02781698715688","0.339871469278025","1.9791807151425",1.05860585602773,1.07761688388203,1.09717366767431,1.10155228282659
"2014-03-07","1.05357727013528","0.349683192523174","2.00140544478668",1.05816887332594,1.08202282197708,1.10628982255164,1.1090470812923
"2014-03-08","1.07826225775925","0.356489019324899","2.02100739441973",1.06358541008399,1.08726450199214,1.11386809246032,1.11637954000859
"2014-03-09","1.08268086602171","0.355271923346722","2.01029840720725",1.07417866747502,1.09356498936879,1.12074074462033,1.12450267221676
"2014-03-10","1.07220945564473","0.349981894767692","1.9951300551262",1.08752156718552,1.10121367806363,1.12669845512688,1.13330526140604
"2014-03-11","1.09405493132997","0.353608560436439","2.01020476794828",1.09998270226491,1.11035574577965,1.13280157831437,1.14164062770233
