state	joint	prior	likelihood	location.clock.rate	location.meanRate	location.rates.Centre-West.North	location.rates.Centre-West.Northeast	location.rates.Centre-West.RJ	location.rates.North.Northeast	location.rates.North.RJ	location.rates.Northeast.RJ	location.rates.North.Centre-West	location.rates.Northeast.Centre-West	location.rates.RJ.Centre-West	location.rates.Northeast.North	location.rates.RJ.North	location.rates.RJ.Northeast	location.branchRates	location.treeLikelihood
338000	-61.15859229574689	-8.473787160934274	-52.68480513481262	0.04231337337253457	0.042313373372534574	0.7600853601304624	0.2496958387830086	0.3709442961058897	0.17492374891993429	0.21014953099326128	1.4370261267690612	1.2844695658162868	1.6927012075524317	0.0585454864018321	1.1348914813690398	0.043782008545145634	0.4666918223885217	0.0	-52.68480513481262
340000	-58.636191322300704	-8.554857571071025	-50.08133375122968	0.04646308341628173	0.046463083416281734	0.06707736959440667	0.138635870449466	0.0682714731270829	1.3407641969052229	0.16690140940109863	2.430910251612289	0.017324548997162164	0.8218386484664516	0.04898155368105807	1.8774928012483387	0.5710171020491966	0.23604232278326998	0.0	-50.08133375122968
342000	-69.34859652070442	-12.534889464570018	-56.813707056134405	0.06350718310309965	0.0635071831030996	1.050419076171945	0.06057925530721618	0.2978133956790404	0.7967325216332993	0.4971379802620097	0.25399855831937695	1.0436107458955723	0.47000944684209817	0.4905870913471552	1.1609032193542281	0.13475632130147513	3.0876474672076295	0.0	-56.813707056134405
344000	-56.364579083437825	-6.013571507516774	-50.35100757592105	0.03850110695005901	0.03850110695005906	0.011229756568632407	0.01244315383559094	0.38232862048094557	1.2288838785400282	0.330538190667621	0.21563993727339825	0.7928525378973706	0.28080154008254565	0.04870675649301468	1.3934730713008794	0.010577782049353002	0.673814921953098	0.0	-50.35100757592105
346000	-77.01371595715074	-28.914668747166708	-48.09904720998403	0.09610359104829222	0.09610359104829226	1.821655183180405	1.230313994232304	3.0144822176319543	2.8494602985286743	2.324976896485613	1.86277403373667	0.49643077699010757	1.0117582313952806	1.4175855818555276	4.557953422159797	0.7871524370360453	0.804118040972523	0.0	-48.09904720998403
348000	-59.55449994002917	-9.094740655317985	-50.45975928471118	0.05905554004961128	0.05905554004961137	0.15286708484895428	0.3799317567289474	0.7340000127153014	0.2161896751558889	0.06297232277451396	0.6774697417377539	0.4347106737736055	0.16313388372555568	0.39100807385978936	1.9528869963359368	0.07782464868260082	0.9022562292454331	0.0	-50.45975928471118
350000	-60.93609646637805	-15.926692122656315	-45.00940434372174	0.1055730873029621	0.10557308730296211	0.8014278857377747	0.2034209907624247	1.189437213252148	1.0977183897791754	0.16786034411400286	0.5008282511062637	1.6814174021528865	0.6647263648970517	0.053618201056859105	1.4486040273175647	0.016324190985788974	0.5872757851127782	0.0	-45.00940434372174
352000	-65.2088228677917	-15.462338964666952	-49.74648390312475	0.05843210893748461	0.05843210893748454	0.288431304348388	1.2925294436678354	0.70945933945372	1.462086176799001	0.8811991694841538	1.6917551078092374	0.07732611299018263	0.6131441990135932	0.30634260369264416	3.411223675264201	0.08856794132551428	1.9974074923343301	0.0	-49.74648390312475
354000	-68.3624424176785	-14.810357068041743	-53.55208534963675	0.06394349924156757	0.06394349924156754	0.10936048671209103	0.4985504979827793	2.6681534355754404	0.5292843994420076	0.27735980231996193	1.885943490400421	0.0034745772831138995	2.64259406035371	0.18199866145723687	2.4782378128326132	0.4779412126421977	0.08707529207866581	0.0	-53.55208534963675
356000	-67.47977276823933	-17.45689494841206	-50.022877819827265	0.0785749580212979	0.07857495802129791	1.20661964256385	1.4405327032562274	0.08648664829547989	1.1948182861957277	0.8076150290658791	1.6209919726669049	1.2020643016535497	1.1936827501167808	0.546249153698809	2.500232624404087	0.37536170139426966	0.6314982707842128	0.0	-50.022877819827265
358000	-64.92295223104716	-15.219083418057913	-49.70386881298924	0.05502433516881136	0.05502433516881131	0.7292524831465349	0.42075887242062526	0.21767757809262686	0.4797200120489337	1.7047457621768147	1.322816536549719	0.631089767876126	0.388649045990423	0.16569905856577663	5.508672898938268	1.0683294902986111	0.6515064283728916	0.0	-49.70386881298924
360000	-62.90539849930845	-13.630434241587	-49.27496425772145	0.08063898185162555	0.08063898185162553	0.08925710364447646	0.22153776014612397	0.28371751811250456	0.47130613264880195	0.008662282009853473	0.8095712651167977	0.5182993004409859	0.36483004434841937	0.9353674024659254	4.33872021632299	0.5261392610217167	0.6553754855344526	0.0	-49.27496425772145
362000	-71.39685682957	-23.071915006385026	-48.32494182318497	0.0935133563430343	0.09351335634303429	0.3908419116026514	0.125055918111604	2.9594464918624594	2.2208371774974953	1.0742780746006098	0.6972668376520427	0.24401195782058868	1.5299651476305323	1.2580167192357687	4.283399854647652	0.5624324693385407	1.8693166468523135	0.0	-48.32494182318497
364000	-65.65052484581955	-9.38333075916297	-56.26719408665658	0.07228103033097229	0.0722810303309723	0.034397103476708844	0.1674015094968363	0.3991938016899	0.4521114748451245	0.5436751366523593	0.031586714921008556	0.1909070229641012	0.9612482670723608	0.38628979895541793	2.3698928513576756	0.38002441966153483	0.03820882574512436	0.0	-56.26719408665658
366000	-68.07991346499502	-17.384889151467288	-50.69502431352773	0.04758460844518067	0.047584608445180705	0.16140612422513287	1.2098794820416234	0.44297127110329604	1.4259125235152375	0.26993297058008525	2.8244089857292303	3.2037792695203815	1.639350755746219	0.7540841642145444	3.472687309888814	0.5355172620829947	0.27789432314494183	0.0	-50.69502431352773
368000	-59.562710243872544	-9.965957339899358	-49.59675290397318	0.05560835486895478	0.05560835486895482	0.44142693645367076	0.6066785736640865	0.32535733598274097	0.1274581937708134	0.6710964966980091	0.5768044617323195	0.839667746569013	1.512488555100901	0.014807646999917578	2.0230637835712453	0.1321660441716537	0.49007116332929296	0.0	-49.59675290397318
370000	-62.39802667420371	-15.748565891195762	-46.64946078300795	0.07894278422044053	0.07894278422044053	0.45666593943930767	0.06390318400430788	0.478588497918809	2.5756309479526562	0.14075366395006556	1.2776866869596017	1.2232525996661652	0.3382492520807327	0.29377516269950027	3.6057944643081905	0.03851245041859418	1.2357387346092477	0.0	-46.64946078300795
372000	-59.76034387215836	-8.750290084331038	-51.01005378782732	0.025766636451958962	0.02576663645195897	0.18053665470921812	0.5444250644537245	1.1459998756108185	0.15228159438819447	0.14298414836198048	1.5219941451004606	0.10303691432003499	1.336526019851276	0.010022049702639386	2.6533601292863387	0.19241107402474497	1.8796037222402182	0.0	-51.01005378782732
374000	-59.383717652008045	-10.852993281869264	-48.530724370138785	0.05198792427668973	0.05198792427668972	0.25397948629363093	0.7250188169386653	0.21044579335431043	1.4123948560593143	0.06356379256988307	0.7600353580452401	2.0664760766643466	0.8274967303587714	0.005588585296133313	2.0032344952742234	0.04812274968127501	0.21421976315489663	0.0	-48.530724370138785
376000	-70.89640313494174	-19.86299621889245	-51.03340691604929	0.07655119924268393	0.07655119924268389	1.4553093055573332	0.7923962492654965	0.9282886443768615	2.51153149817591	1.416294708365203	2.418048460904238	0.933918245446496	0.933998550450242	0.21168569026642084	2.93505566517195	0.06544340935912375	0.5755028145017024	0.0	-51.03340691604929
378000	-75.94277648755465	-21.55636581201599	-54.38641067553866	0.07138184904618573	0.07138184904618584	0.10789115202691817	0.8209589985146845	4.127305102080313	0.9869502538029649	0.03639039600781271	3.4053070334915194	0.9304421029944651	1.1331401083664678	0.811302039607712	4.180263206644646	0.7850516166098768	0.3548900416446569	0.0	-54.38641067553866
380000	-66.04975197765944	-16.01381766566252	-50.03593431199692	0.07044302940206776	0.07044302940206774	1.261137130996847	2.059768590865073	0.08213435391897432	0.3200264780412907	0.27985319121631563	2.88365968830474	1.0593485884910305	0.27839600147919247	0.5607162249714277	2.7062556978578702	0.4693288551612286	1.0372406618196468	0.0	-50.03593431199692
382000	-66.92635620841372	-15.636262067401049	-51.29009414101267	0.03932320020308313	0.039323200203083164	1.5822731258852583	1.702386402463332	0.12532497693833647	0.6995161119427308	0.44123636004967265	2.1991633195334708	1.0150524401872716	1.5465497487112618	0.7927640906470508	2.9138886925630447	0.18916458959602797	2.079853324727215	0.0	-51.29009414101267
384000	-67.2289215624283	-14.559488881287798	-52.669432681140506	0.04731084845913632	0.04731084845913633	0.05403031497326767	2.581403234178385	0.06119930253055597	1.7612727853264616	0.7377113834601242	0.8959267182692331	2.7847619325264086	0.6868813310138144	0.10885644313466869	2.942539945174067	0.21897772503543222	0.3148384731023519	0.0	-52.669432681140506
386000	-71.86823380063126	-12.506810843531738	-59.361422957099514	0.024421670755372684	0.02442167075537268	1.0947928437096386	0.13097173388422262	1.3396343475175696	0.8340092022861214	0.8558593428640716	1.587652486917578	0.004240743649827116	1.7864715351772122	0.5026523072212922	5.061455331006413	0.5560185591258421	0.1619410723988044	0.0	-59.361422957099514
388000	-73.61030474677818	-24.096692383635922	-49.51361236314226	0.06981749009426023	0.06981749009426018	1.9512390545670562	0.5791096549987927	2.329197951793985	1.9800572642625576	0.44575461293532165	3.26036688612371	0.7155544239323183	0.29988354266166156	0.9343544360417241	6.217141398035439	0.8779874583940224	0.7918966183114934	0.0	-49.51361236314226
390000	-69.01967593503915	-14.69095659879782	-54.32871933624132	0.03875304933993908	0.03875304933993909	0.33920832163226666	0.5498386100712194	0.8177131738501726	1.193049119704257	0.9314170895392054	1.0266703684228566	0.2975173897330696	1.7393629890029463	0.5993827299696499	5.371428672879124	0.9265927758190464	0.7019545417952857	0.0	-54.32871933624132
392000	-57.08296625091003	-7.809653998585356	-49.27331225232468	0.041733256655035064	0.041733256655035016	0.08605697681702135	0.4375001472677687	0.10974745717785928	0.22647789657418607	0.49809375295337527	0.9042451848466777	0.02529562380416046	0.8334612188704125	0.01663263649048138	2.785905826778207	0.23753689933211175	0.6670694587483503	0.0	-49.27331225232468
394000	-61.20082288193959	-9.84979795570098	-51.35102492623861	0.07019224793871229	0.0701922479387123	0.03907126272373335	0.4657401733889206	0.1654932645723675	0.27459616884635585	0.02181019255876911	0.5464921097078393	0.47609949983920236	0.6328726877380603	0.5862913740780946	2.6393373278177794	0.2320682978729404	0.6684457920596244	0.0	-51.35102492623861
396000	-68.80876823408978	-19.66443839789641	-49.14432983619337	0.07840945831305644	0.07840945831305646	1.3458012920418243	0.5626744527417261	0.38806799710303624	1.0096940139782986	1.3737671260344002	1.8739768329610014	0.6964805542740049	0.3935379034889968	0.8648407296858994	3.70157049802189	0.33269704924661897	1.968265134128461	0.0	-49.14432983619337
398000	-63.62103309519347	-16.7258241124948	-46.89520898269867	0.05970176534946565	0.059701765349465606	0.8588316547906477	0.21963509167098613	0.6871526604150459	0.22657231581196494	0.8170513471385152	0.8609023353670273	0.27388407859569364	2.9005639571100366	0.11859367088004312	5.489624926697016	0.542582758659374	0.7148618937490506	0.0	-46.89520898269867
400000	-63.11574143156392	-12.827905241250274	-50.28783619031365	0.06067637004440302	0.060676370044403016	0.4133844982797719	0.25259509099775557	0.7209654388372337	1.2485156310504224	0.7589175510348923	1.7531810293962227	1.2298795896985786	0.5722116340096244	0.12750268820591598	1.5336796310159555	0.4140829370819842	1.0392986162634836	0.0	-50.28783619031365
402000	-62.851867783802284	-14.92489072315779	-47.9269770606445	0.07836710266098783	0.07836710266098783	0.45469301622880576	0.048034639471134934	2.4644850542243244	0.6892289248738407	0.035798821157776294	0.80872134080865	2.527656546876388	0.5731307833189628	0.22215234849188584	2.243222220027845	0.2975894546608798	0.437539579905492	0.0	-47.9269770606445
404000	-60.55066522198227	-11.174124565065409	-49.376540656916866	0.0538336198764995	0.05383361987649946	0.0887598337104093	0.3717945052584536	1.4169783258699222	0.15204292429302954	0.2704726969254723	0.6667904357115171	0.9319935989329294	1.1144298548532658	0.11795207775315876	2.668085841816473	1.1101109687013477	0.3880645044337518	0.0	-49.376540656916866
406000	-62.819500174384146	-12.868361597302844	-49.9511385770813	0.08316518775290592	0.08316518775290585	0.9140240189803985	0.022963401057807965	0.5691581849011361	0.16003889546519048	0.7634328980668899	0.5868107007351182	0.32048273712689657	1.4636197450381716	0.08434904336177292	2.2027429666358866	0.4213840107459286	1.04480560983379	0.0	-49.9511385770813
408000	-69.04310753983003	-21.13797413055262	-47.905133409277404	0.08253384741022651	0.08253384741022657	0.005603117023360481	0.43557182057526656	0.3404148545480879	2.2630365608041965	0.2584832865703488	2.6640739573166625	2.659074942197795	0.5666219700002582	0.19657746175259003	5.632860517358442	0.3737702277401003	0.8759391745081653	0.0	-47.905133409277404
410000	-69.57619035422978	-19.591926477816624	-49.98426387641316	0.06494140400666798	0.06494140400666801	0.09438831984036007	0.27772835253360717	0.9510245902155314	0.9955756728179221	1.381690578794962	2.608959029492859	1.346995430535063	1.852453714416114	0.08624231594484022	5.610226266349672	0.662142737678885	0.19037852371740419	0.0	-49.98426387641316
412000	-68.53756946792245	-14.090743817540556	-54.4468256503819	0.06391604767968029	0.06391604767968041	0.21888198695946395	0.5773194211655579	0.1936712764230463	0.8138144155045283	0.5420072279391347	0.4592810065933609	2.1973411654791395	0.38734242851355927	0.16935415299740256	3.1756148967402855	0.13363701021030114	2.337316988114348	0.0	-54.4468256503819
414000	-62.30151093203402	-15.448564184853888	-46.852946747180134	0.07265678251616124	0.07265678251616117	0.2426959862743567	0.4372029413892921	0.5627165093142776	2.3966575522342564	0.025444272560997797	1.2461275841973527	0.3138868219584769	0.9534267108789678	1.1625032860853253	3.0084690059624997	0.26218198266689163	0.760880388845646	0.0	-46.852946747180134
416000	-64.1414667154514	-10.679716848654508	-53.46174986679689	0.047333123629103725	0.047333123629103704	0.049442703264061964	1.2789876584720765	0.6001776854815244	0.1234501287627023	0.7024014592932516	1.0299925756155908	0.4576632580213537	0.20288293442781696	0.461400639026664	2.8875250071713494	0.10282979311351688	1.5710549797464286	0.0	-53.46174986679689
418000	-68.58847341320931	-16.17998696864866	-52.40848644456065	0.09401471720882194	0.09401471720882203	1.9285123505361208	0.5710766787255944	0.30527023981611273	0.5390134881663391	2.4418581865382127	1.0408230995410395	0.25251977304195367	0.27891567741729495	0.23382871337304925	2.1251783002841695	0.0288099087890387	0.797273860066315	0.0	-52.40848644456065
420000	-61.89638247208755	-14.842175587597357	-47.05420688449019	0.08352678579536116	0.08352678579536109	0.42725450151038885	0.31847476193904023	0.31234979837091403	0.9209043610148402	0.7982453874341295	0.7714446239016519	0.7413169169258743	1.002233791156965	0.30896780105801536	2.852069258860661	0.7218239583798598	0.24694457853476914	0.0	-47.05420688449019
422000	-67.07704786688791	-13.89408471002423	-53.18296315686368	0.04627599034571821	0.0462759903457182	0.08511131620799159	0.796008665505621	0.7145484628798999	1.3188772474863188	0.4008001701787289	1.6578622936000302	0.7043318659956584	2.420434407635034	1.0190367768981268	1.641651635639909	0.05939267388299196	1.8294483988351216	0.0	-53.18296315686368
424000	-76.73434925280061	-22.862945080837342	-53.87140417196327	0.08095616702556035	0.08095616702556034	0.3120179860259602	0.21947818132634545	1.1658173752593382	5.058706482893871	0.7310948428436194	0.4797258577235261	2.178062022037312	0.8132570269153047	0.7360778853886248	4.431079016864295	0.7695964346012508	1.2330827259564447	0.0	-53.87140417196327
426000	-63.48947941064062	-14.297054964352562	-49.19242444628806	0.046163054340073145	0.04616305434007316	0.8620559987949978	0.6166394415470795	0.2637824929541364	1.3898792814975278	0.12063045358243923	1.3318342129921987	1.250990965843059	1.3153415797362291	0.4208531507686455	3.125441175012685	0.7163960212106328	1.80838302172042	0.0	-49.19242444628806
428000	-62.96016656238525	-14.507271586037644	-48.4528949763476	0.06527064897103364	0.06527064897103366	0.030081333451372264	0.7643274673743038	0.09965530381713936	0.022209729254786658	0.04742153105301788	1.43124276862525	0.8923670740708955	0.9875950495530428	0.04825540126306437	5.121770825057556	0.5235697097326178	1.1675882948992764	0.0	-48.4528949763476
430000	-66.61882530818771	-13.05018118964298	-53.568644118544725	0.056085506852486755	0.056085506852486755	0.5223367688754977	0.008932828066033969	0.20689855377537683	0.36143916078573646	0.14151089644161	0.5096321165385149	0.47709831029268895	1.8758743799703075	1.4190565473753238	4.3443396820715	0.6029018197007339	0.6860989562566929	0.0	-53.568644118544725
432000	-69.25532589315821	-20.323155034655468	-48.932170858502744	0.09368166567115714	0.09368166567115711	0.027485875403332808	0.19860443328302738	0.365633680674893	2.3039153761623274	2.4877125215918	1.530865418331312	1.4530974121486715	2.1256962107125656	0.34223893033865677	2.738459983194927	0.07263393174127476	0.7496985479521262	0.0	-48.932170858502744
434000	-66.79964027469201	-15.988883405297452	-50.81075686939455	0.04243440065934072	0.042434400659340725	0.08140150405415039	1.1746332900064562	0.15588546620242946	0.08599807793252219	1.5193343308834932	2.032812092985095	1.9448833623276387	2.0177801921553606	0.6996981526760644	4.08704201172519	0.14654163913285018	1.044537295861878	0.0	-50.81075686939455
436000	-65.29723304981648	-14.708710887562226	-50.58852216225426	0.046146220975869914	0.046146220975869956	0.26273909368922943	0.20483202343290074	0.3690475687674941	0.49036139157343395	0.7019093583137778	1.3477568585234414	1.403140682891121	1.3627569942766316	0.1303922968822467	6.613083976993423	0.4866699030164053	0.28884391363335354	0.0	-50.58852216225426
438000	-66.03186275610666	-12.237857760883522	-53.79400499522314	0.03869720275832969	0.03869720275832971	0.8871764881196289	0.2779079969560119	0.1703477192564062	1.0864259926925544	0.4649970672574572	2.314424107785093	0.3705649699690616	1.513366517395754	0.3667175711591736	1.5900708096103584	1.5711038327870708	1.39337139580583	0.0	-53.79400499522314
440000	-62.257391240308	-12.100419516234572	-50.15697172407343	0.038140243951656536	0.03814024395165658	0.8691435487434369	1.4564814979722283	0.05805566851369523	1.3094186451227645	0.03859841517474174	2.0896645894323043	0.5035480139400815	0.8393331532538798	0.05530406265963583	3.312255656721909	0.07171257935553486	1.3176148081548997	0.0	-50.15697172407343
442000	-68.70350324465703	-17.882717150620483	-50.82078609403655	0.07543820594982567	0.07543820594982566	0.759792386287686	0.8181065437884015	0.6481167089029295	2.1649609132342045	2.5624579689492446	1.830668352735366	0.07973232145396018	1.0493846556761754	0.3300421981928678	3.1121383156645916	0.38262100382952097	0.3678675740605177	0.0	-50.82078609403655
444000	-67.58606971702321	-11.230704556944534	-56.35536516007867	0.04382431188656523	0.043824311886565215	1.8242677567606043	0.1378863836433905	1.3499566044893563	0.6666670290032254	0.015307698511500774	1.5613827411289685	0.14809619686447795	0.4695601762401755	0.5384159777953893	2.6846459826720523	0.5531889534126094	0.33112011839906447	0.0	-56.35536516007867
446000	-64.80362938908647	-14.444864700345757	-50.358764688740706	0.07378017726002403	0.07378017726002407	0.0678855414351725	0.09062475785498693	1.6584342803918337	2.2341778995206814	0.16434261560958735	0.6389130740406341	1.2325990531444617	1.0926021457921826	0.05647041079238576	1.6719691358387876	0.77257680414364	1.084691614284833	0.0	-50.358764688740706
448000	-66.72284687957948	-16.136610558682865	-50.58623632089662	0.045035964931417795	0.04503596493141787	0.002960150628260217	0.2708447856919549	1.1909239926813937	0.38864701833817555	0.04931692362839185	3.7125466179876763	0.22157476558866643	1.360231129945908	0.392701560493465	5.947170870660055	1.2390547796819156	0.43413768142529047	0.0	-50.58623632089662
450000	-63.97361063525683	-14.76290362372297	-49.21070701153386	0.054977428684884866	0.05497742868488486	0.22527969883546825	0.2280614673377197	0.31457818650154296	0.44237885117337056	0.4381994146202488	1.0711324220835015	0.0726343132847145	1.7619216454455333	0.183577986933578	6.89039376128441	0.8581566767756141	0.19687850510246332	0.0	-49.21070701153386
452000	-66.5042186506824	-13.964893360043273	-52.53932529063913	0.04966308751211898	0.04966308751211895	1.102896407289225	0.049619892253737446	0.46251988688787016	0.6238367940512907	0.4623532184859164	1.3757687609641864	1.5260715324181238	1.4642968951161386	0.3787629343501988	2.545364851785168	0.5752785245993157	1.60830453589216	0.0	-52.53932529063913
454000	-64.75842865243267	-13.90111377660104	-50.85731487583163	0.08280566442477272	0.08280566442477279	1.8161980004884501	1.2416055552208523	0.4559704536201231	0.17600717931976018	1.1943462598331653	0.7029542911389768	0.22377177104544804	0.2893727274500462	0.6738275775030746	1.8342426720581875	0.5942088410964108	0.32083924888314	0.0	-50.85731487583163
456000	-61.295124359291776	-9.306706383494735	-51.98841797579704	0.05319984273695411	0.05319984273695417	0.12438186592948991	1.1262764313959879	0.963681755477661	0.1399215388433797	0.18976265374503762	0.38516762397972226	0.07235500047202746	1.1503689944607056	0.3565095798942112	1.6618011993993538	0.02735539846097455	0.8482745643546001	0.0	-51.98841797579704
458000	-60.062953867725824	-12.67468172595754	-47.38827214176828	0.07734079774208724	0.0773407977420873	0.08230629311948945	0.9412687088871244	0.019073484222393928	1.0042887519974273	0.21350484426847172	1.1731035648819697	0.0344311846346889	0.5281191766824985	0.6964740691366013	2.7473298389963112	0.015941857626474525	0.6177676245372263	0.0	-47.38827214176828
460000	-67.61185378305676	-17.087920626103433	-50.523933156953326	0.048724282917446265	0.04872428291744623	0.2010801126123037	0.15464707378852677	0.8173811817563192	1.5501926668164823	0.41900111192786776	2.8813310960020155	0.09884462850134065	2.31076809115361	0.3173573751178968	4.597766356852074	0.07110028575433701	2.243508732870828	0.0	-50.523933156953326
462000	-63.467790097615755	-10.879940477708104	-52.58784961990765	0.05063325012140691	0.050633250121406986	0.004564224902075332	0.751926421228534	0.08444510476746711	1.2735184981309564	1.5348513206219416	1.797645474987292	0.5437904760760136	0.32055279937962816	0.33086913002241053	2.2973380596052153	0.08900115404479701	0.40123157189741715	0.0	-52.58784961990765
464000	-64.77958952919471	-15.948632483494038	-48.830957045700664	0.0849437659095783	0.0849437659095783	1.2548345616861463	0.02741085101342585	1.0151305958589276	0.6972519510308631	0.0029776899298772606	0.6275273218477357	3.5623702071016354	0.770641387580615	0.2527257644415291	2.085575103011079	0.005360576298102093	0.8154794515024492	0.0	-48.830957045700664
466000	-65.48772882472561	-13.877214997588291	-51.61051382713731	0.04109894223886329	0.04109894223886328	1.5457558691251567	0.23333699841678768	0.17325550313350277	0.5140715525346753	0.08533327119809937	2.718432315424473	0.41333252642289475	1.1138084971221487	0.715058863548492	2.9174086358576585	1.3624909418901416	1.6132530290234086	0.0	-51.61051382713731
468000	-60.7352528827045	-11.172336434691825	-49.56291644801268	0.058260692783952996	0.058260692783953016	0.06199341201132168	0.6346416840383515	0.015275032096579613	0.20703450476270158	0.26115470904611754	1.1283379598870555	1.6549971767916285	1.1938028571618775	0.017362382447302534	2.8158740465728993	0.6299809599918583	0.4441893991934618	0.0	-49.56291644801268
470000	-67.73641987945989	-21.12437427959903	-46.612045599860856	0.10431494114222256	0.10431494114222248	0.729392927928651	0.3351328907878015	1.609902782332006	1.5614737402374932	0.8788640151889263	1.409580729988569	0.445770845720634	1.9830174235065465	0.03557434868224515	4.560157518081844	0.15264773132084383	0.6366441133110794	0.0	-46.612045599860856
472000	-65.2486787451916	-13.93730792020532	-51.311370824986284	0.04630861608056303	0.04630861608056298	0.4417102390370013	0.4236934261870212	3.958777838609402	0.5972325699275879	0.19670452542669895	0.6916357494981072	1.085396223834758	0.6682152993658917	0.5031333493715463	2.756601240256606	0.0011515298443391198	1.520820771144473	0.0	-51.311370824986284
474000	-66.41959662238844	-13.992221628743735	-52.42737499364471	0.04111362968664342	0.04111362968664338	0.3497025989813812	1.0800606109513702	0.5722706741037117	0.23508859399648288	0.4195047581347872	0.5655474868303012	0.4783790000004456	1.099418245174139	0.22337736109970519	8.14600899741487	0.0813537008839309	0.24295371116575923	0.0	-52.42737499364471
476000	-71.8676660604759	-15.691391230293299	-56.17627483018261	0.03675943113943035	0.036759431139430344	1.013587784330551	0.397004042230376	1.8056077138489872	1.1869766558408121	0.772676784831735	3.16136634255931	0.3040755143273967	0.640673568125143	1.226227015589098	3.5063865937532	0.04393726008161889	1.675755862817544	0.0	-56.17627483018261
478000	-66.18552129797473	-16.031689610909993	-50.153831687064745	0.05651486731371231	0.05651486731371225	0.3425742528299888	0.1906763776659739	0.8549817196021002	1.0055496246832787	0.6440992026098684	2.8557865007694048	0.12492556270576209	2.195689740418736	0.1526566185359263	3.484173464942811	0.3654261788574783	1.6736207569480557	0.0	-50.153831687064745
480000	-59.64228242536511	-8.60399112298198	-51.03829130238313	0.04222106068631906	0.042221060686319076	0.05395013030382241	0.5484422406766067	0.10577369717523202	0.6704173501880845	0.10392506542586741	1.065241482624468	0.8298940108181615	0.7347322096851547	0.24101303164773202	2.856240003157996	0.2544781166208269	0.6444906476879539	0.0	-51.03829130238313
482000	-69.1387646505647	-16.05409177227332	-53.08467287829138	0.07877559145616075	0.07877559145616073	0.9425807834470038	0.24170253929457422	0.7772276117293472	2.4372618455567876	0.9600971258458769	1.2956333221991825	0.6788803405911599	0.15453422497560745	0.19648534270489354	1.336480137502589	0.4682320419253588	1.8551292703809905	0.0	-53.08467287829138
484000	-60.595793184955184	-10.500173340992674	-50.09561984396251	0.05567993911829758	0.05567993911829759	1.2137853936304592	0.2229309816777941	0.4159143603226276	0.7211733146933212	0.057184515631557166	1.7217259797809052	0.49550069048745726	1.0693453582390604	0.15510640312648113	2.0481999446128003	0.19063044889470204	0.49105931681024295	0.0	-50.09561984396251
486000	-62.269307009947156	-10.214087780612646	-52.05521922933451	0.03725415715835071	0.03725415715835073	0.041636748943791484	0.41046931430747	1.0590381632169268	0.4193636853688379	0.8895512984496465	0.34765053865790796	0.4944433295513372	1.9002129841301467	0.08299803654715929	3.3198790340687463	0.35514315818046904	0.65164074545404	0.0	-52.05521922933451
488000	-62.9295192947464	-16.203585504813493	-46.72593378993291	0.08331937876194143	0.08331937876194137	1.8338408792925096	0.9766108827227836	0.755791266865838	2.000281465871614	0.4290337651823723	0.8957582219176446	0.7297918432538973	0.7616760707405438	0.01890519708934815	1.945596174879945	0.42562977797641205	0.2773039741997649	0.0	-46.72593378993291
490000	-66.74197942305787	-18.558998900590723	-48.18298052246714	0.10358483848278024	0.10358483848278024	1.307854199486167	0.23254940480001204	0.3316855291481498	0.035897490799397844	0.9656393004273275	2.0765630158758945	1.0237358368207936	0.9254796850988763	0.22613417831950033	4.143861165216119	0.4056453137295363	0.2807732912986961	0.0	-48.18298052246714
492000	-70.19847462937979	-16.737571274887003	-53.460903354492785	0.048833299279740845	0.04883329927974087	0.0013610928458534291	2.1532231905806194	1.775858155290247	0.8474496599912831	0.5213797579566469	1.9343921130693618	0.9075025833013886	2.5043668900873386	0.048985467992211804	2.5589901524064675	0.8439568068622153	0.91681454973427	0.0	-53.460903354492785
494000	-67.85841081639524	-10.309024180511113	-57.54938663588412	0.034731489823267805	0.034731489823267805	0.15865603307278187	2.0352866274041737	0.32894535942017483	0.9285771215620348	0.36775702618978445	1.0151246390420412	0.1011791919047324	0.7501920080985488	0.476373856389184	2.048215659968141	1.3607641064155063	0.8293744187252369	0.0	-57.54938663588412
496000	-63.45177905664667	-14.977497445152466	-48.474281611494206	0.07889601690229484	0.07889601690229488	0.013346315989325739	1.4456593923334073	0.37363804413772794	0.36913842561890636	0.8295508834843702	1.252828735919924	0.7508404966908736	0.7797618905668173	0.2297535245899515	4.131000517207017	0.619413192036053	0.37335789322204244	0.0	-48.474281611494206
498000	-68.20215644463534	-13.345681006201291	-54.85647543843404	0.04756705423910827	0.04756705423910822	1.648514746818042E-4	0.250906770701144	0.38939079728153875	0.7633728090311828	0.37510666711498425	3.1371449050557043	0.07313392167181687	2.150024660697392	0.29674408791784274	2.596482531131723	0.6789727133276697	1.492963587883479	0.0	-54.85647543843404
500000	-56.41784778243985	-11.62831113988754	-44.789536642552314	0.08630682562141814	0.08630682562141814	0.17038923408898693	0.4140639432977363	0.040735439738674495	0.4927465594447453	0.0500626550571986	1.0252419379486897	0.341468859682448	0.34621133967934453	0.15992922338291732	1.9291314463178237	0.17851273787277602	1.149605060243356	0.0	-44.789536642552314
